name,year,month,uri,description,rank,listUri,organization,visible,position,organizationName,state,timestamp,naturalId,imageExists,image,industry,country,revenue,profits,assets,marketValue,profitsRank,assetsRank,marketValueRank,employees,revenueRank,ceoName,ceoTitle,revenueList,assetsList,profitList,employeesList,date,city,csfDisplayFields,yearFounded,webSite,industryLeader,squareImage,portraitImage,landscapeImage,industries,premiumProfile,thumbnail,ceoCompensations,clients,parentCompany
Global 2000,2022,5,unibail-rodamco,"WFD Unibail-Rodamco NV engages in investing in assets, primarily through the direct or indirect acquisition of real estate and to enter into cash pooling arrangements with, to provide financing to and to furnish guarantees for the benefit of URW group and other affiliated bodies of the company. Its operates through Shopping Centres and Offices segments. The company was founded in February 14, 2018 and is headquartered in Haarlemmermeer, Netherlands.",1503,global2000,"{'name': 'Unibail-Rodamco', 'uri': 'unibail-rodamco', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/unibail-rodamco_416x416.jpg'}",True,1503,Unibail-Rodamco,,1657898727298,fred/companies/F2K/2022/4492,True,http://images.forbes.com/media/lists/companies/unibail-rodamco_416x416.jpg,Construction,France,2978.0,-1149.0,62454.0,10447.0,,618.0,1521.0,,,Jean-Marie Tritant,Chief Executive Officer,"[2978.0, 3016.486, 499.0, 3225.0, 2344.299, 2366.0, 2313.99, 2735.0, 2344.972, 2162.019]","[62454.0, 70082.25, 15680.0, 73764.0, 51923.793, 42976.0, 41398.68, 43041.72, 44569.1, 38842.832]","[-1149.0, -8222.18, 95.0, 1216.0, 2751.596, 2664.8, 2588.22, 2215.826, 1713.424, 1873.527]","[2012, 2012, 1990, 1996, 1538, 1538, 1496]",1652396400000,Paris,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2007.0,http://www.urw.com,False,,,,,,,,,
Global 2000,2022,5,zebra-technologies,"Zebra Technologies Corp. engages in designing, manufacturing and selling of automatic identification and data capture products. Its products include mobile computers, barcode scanners, radio frequency identification devices (RFID) readers, specialty printers for barcode labeling and personal identification, real-time location systems, accessories and supplies, such as self-adhesive labels and other consumables, and software utilities and applications. It also provides services such as maintenance, technical support, repair, managed and professional services, including cloud-based subscriptions. It operates through the following two segments: Asset Intelligence & Tracking (AIT) and Enterprise Visibility & Mobility (EVM). The AIT segment comprises of barcode and card printing, location solutions, supplies, and services. The EVM segment comprises of mobile computing, data capture, and RFID. The company was founded by Edward L. Kaplan and Gerhard Cless in 1969 and is headquartered in Lincolnshire, IL.",1504,global2000,"{'name': 'Zebra Technologies', 'uri': 'zebra-technologies', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/zebra-technologies_416x416.jpg'}",True,1504,Zebra Technologies,Illinois,1657898727646,fred/companies/F2K/2022/7442,True,http://images.forbes.com/media/lists/companies/zebra-technologies_416x416.jpg,Technology Hardware & Equipment,United States,5620.0,837.0,6215.0,20063.0,1292.0,,882.0,9800.0,1970.0,Anders Gustafsson,Chief Executive Officer,"[5620.0, 4454.0, 3839.462, 4205.0, 3848.0]","[6215.0, 5375.0, 1945.39, 4339.0, 4249.0]","[837.0, 504.0, 467.487, 421.0, 118.0]","[9800, 8800, 8200, 7400, 7000]",1652396400000,Lincolnshire,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1969.0,http://www.zebra.com,False,,,,,,,,,
Global 2000,2022,5,kakaobank,,1505,global2000,"{'name': 'KakaoBank', 'uri': 'kakaobank', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/kakaobank_416x416.jpg'}",True,1505,KakaoBank,,1657898728487,fred/companies/F2K/2022/108173,False,http://images.forbes.com/media/lists/companies/kakaobank_416x416.jpg,Banking,South Korea,929.0,178.2,30318.0,16754.0,,1114.0,1030.0,,,Ho-Young Yoon,Chief Executive Officer,[929.0],[30318.0],[178.2],,1652396400000,Seongnam-si,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2016.0,http://kakaobank.com,False,,,,,,,,,
Global 2000,2022,5,verisign,"VeriSign, Inc. provides domain name registry services and Internet infrastructure, which enables Internet navigation for many of the world's most recognized domain names. It enables the security, stability, and resiliency of key Internet infrastructure and services, including providing root zone maintainer services, operating two of the 13 global Internet root servers, and providing registration services and authoritative resolution for the .com and .net top-level domains, which support the majority of global e-commerce. The company was founded by D. James Bidzos on April 12, 1995 and is headquartered in Reston, VA.",1505,global2000,"{'name': 'VeriSign', 'uri': 'verisign', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/verisign_416x416.jpg'}",True,1506,VeriSign,Virginia,1657898728788,fred/companies/F2K/2022/4596,True,http://images.forbes.com/media/lists/companies/verisign_416x416.jpg,IT Software & Services,United States,1328.0,784.8,1984.0,22591.0,1364.0,,780.0,904.0,,D. James Bidzos,Chief Executive Officer,"[1328.0, 1265.052, 1237.777, 1215.0, 1175.769, 1142.0, 1059.37, 1010.0]","[1984.0, 1766.91, 1753.861, 1915.0, 2905.323, 2335.0, 2357.74, 2154.859]","[784.8, 814.888, 783.888, 582.0, 475.099, 440.6, 375.24, 355.26]","[904, 909, 872, 900, 952, 990, 1019]",1652396400000,Reston,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1995.0,http://www.verisigninc.com,False,,,,,,,1.12,,
Global 2000,2022,5,hyundai-glovis,"Hyundai GLOVIS Co., Ltd. engages in the freight transport brokerage, agency and other supporting transport services. It operates through the following business areas: Logistics, Shipping and Complete Knock down (CKD), Used Car and New Growth. The Logistics business provides international, domestics and military logistics, logistics consulting services. The Shipping business offers overseas shipment for finished vehicles and bulk export and import. The CKD business provides CKD distribution and packing. The Used Car business offers auction house and wholesale. The New Growth business offers distribution of recycled resources for automobiles, resource development and distribution, product trading. The company was founded on February 22, 2001 and is headquartered in Seoul, South Korea.",1507,global2000,"{'name': 'Hyundai Glovis', 'uri': 'hyundai-glovis', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d603f6968cb0a0008c03b89/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416', 'image': 'http://images.forbes.com/media/lists/companies/hyundai-glovis_416x416.jpg'}",True,1507,Hyundai Glovis,,1657898729615,fred/companies/F2K/2022/6059,True,http://images.forbes.com/media/lists/companies/hyundai-glovis_416x416.jpg,Transportation,South Korea,19019.0,683.7,10238.0,5992.0,1516.0,,,1631.0,630.0,Jung-Hoon Kim,Chief Executive Officer,"[19019.0, 14001.233, 15666.521, 15325.0, 14517.01, 13223.0, 12962.68, 13226.0, 11747.986, 10425.763]","[10238.0, 10032.867, 8759.338, 7786.0, 7905.751, 6597.0, 6377.99, 5637.278, 4803.354, 3977.118]","[683.7, 513.779, 430.74, 397.0, 493.654, 435.8, 333.06, 509.415, 439.621, 441.73]","[1631, 1447, 1392, 758, 734]",1652396400000,Seoul,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2001.0,http://www.glovis.net,False,//specials-images.forbesimg.com/imageserve/5d603f6968cb0a0008c03b89/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416,,,,,,,,
Global 2000,2022,5,a2a,"A2A SpA is engaged in the production, sale & distribution of electricity, gas & heat and management of waste & integrated water cycle. It operates through the following business areas: Energy, Environment, Heat and Services, Networks, and Corporate & Other Services. The Energy business area provides electricity generation, energy management, and sale of electricity and gas. The Environment business area involves the whole waste management cycle, which includes the collection, treatment, disposal, and recovery of materials and energy. The Heat and Services business area offers cogeneration and district heating services, and management of heating plants. The Networks business area consists of the operational management of networks in the distribution of electricity, the transport and distribution of natural gas, and the management of the entire integrated water cycle. The Corporate & Other Services business area includes various activities such as the guidance, strategic direction, coordination, and control of industrial operations. A2A was founded on July 23, 1908 and is headquartered in Brescia, Italy.",1508,global2000,"{'name': 'A2A', 'uri': 'a2a', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/a2a_416x416.jpg'}",True,1508,A2A,,1657898729919,fred/companies/F2K/2022/66,True,http://images.forbes.com/media/lists/companies/a2a_416x416.jpg,Utilities,Italy,13418.0,595.7,20479.0,5328.0,1711.0,1515.0,,,928.0,Renato Mazzoncini,Chief Executive Officer,"[13418.0, 7601.349, 7971.289]","[20479.0, 14959.122, 12038.812]","[595.7, 414.951, 435.388]",,1652396400000,Brescia,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2008.0,http://www.a2a.eu,False,,,,,,,,,
Global 2000,2022,5,jm-smucker,"The J. M. Smucker Co. engages in the manufacture and marketing of food and beverage products. It operates through the following segments: U.S. Retail Coffee, U.S. Retail Consumer Foods, U.S. Retail Pet Foods, and International and Away From Home. The U. S. Retail Coffee segment includes domestic sales of Folgers, Dunkin' Donuts, and Cafe Bustelo branded coffee. The U.S. Retail Consumer Foods segment sells Smucker's, Jif, and Crisco branded products. The U.S. Retail Pet Foods comprises Rachael Ray Nutrish, Meow Mix, Milk-Bone, Natural Balance, Kibbles 'n Bits, 9Lives, Nature's Recipe, and Pup-Peroni branded products. The International and Foodservice segment covers products distributed domestically and in foreign countries through retail channels and foodservice distributors and operators. The company was founded by Jerome Monroe Smucker in 1897 and is headquartered in Orrville, OH.",1509,global2000,"{'name': 'JM Smucker', 'uri': 'jm-smucker', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/jm-smucker_416x416.jpg'}",True,1509,JM Smucker,Ohio,1657898730777,fred/companies/F2K/2022/3983,True,http://images.forbes.com/media/lists/companies/jm-smucker_416x416.jpg,"Food, Drink & Tobacco",United States,7885.0,574.8,15966.0,15427.0,1762.0,1790.0,1117.0,7100.0,1487.0,Mark T. Smucker,Chief Executive Officer,"[7885.0, 8174.5, 7611.1, 7717.0, 7359.6, 7416.0, 7436.3, 5480.0, 5897.7, 5525.782]","[15966.0, 16429.4, 16636.2, 16928.0, 15329.2, 15812.0, 16281.5, 9095.6, 9031.8, 9115.226]","[574.8, 951.3, 621.2, 626.0, 1256.4, 669.9, 405.9, 549.8, 539.5, 455.477]","[7100, 7300, 7400, 7000, 7140, 6910, 7370, 4775, 4875, 4850]",1652396400000,Orrville,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1897.0,http://www.jmsmucker.com,False,,,,,,,,,
Global 2000,2022,5,incyte,"Incyte Corp. is a biopharmaceutical company, which engages in the discovery, development and commercialization of proprietary therapeutics. Its portfolio includes compounds in various stages, ranging from preclinical to late stage development, and commercialized products such as JAKAFI (ruxolitinib), and ICLUSIG (ponatinib). The company was founded by Roy A. Whitfield in April 1991 and is headquartered in Wilmington, DE.",1510,global2000,"{'name': 'Incyte', 'uri': 'incyte', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/incyte_416x416.jpg'}",True,1510,Incyte,Delaware,1657898731197,fred/companies/F2K/2022/99693,True,http://images.forbes.com/media/lists/companies/incyte_416x416.jpg,Drugs & Biotechnology,United States,2986.0,948.6,4974.0,16949.0,1141.0,,1019.0,2094.0,,Herve Hoppenot,Chief Executive Officer,"[2986.0, 2666.702]","[4974.0, 3583.759]","[948.6, -295.697]","[2094, 1773]",1652396400000,Wilmington,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1991.0,http://www.incyte.com,False,,,,,,,,,
Global 2000,2022,5,zhongyuan-bank,"Zhongyuan Bank Co., Ltd. is a commercial bank, which provides financial services. The company offers personal banking, corporate banking, zhongyuan microloan, wealth management and Internet finance. It operates through the following segments: Corporate Banking, Retail Banking, Financial Markets Business and Others. The Corporate Banking segment engages in the provision of a range of financial products and services to corporations, government agencies and financial institutions. This segment includes corporate loans and advances, trade financing and deposit taking activities, agency services, consulting and advisory services, remittance and settlement services and guarantee services. The Retail Banking segment engages in the provision of a range of financial products and services to retail customers. This segment includes personal loans and deposit taking activities, bank card business, personal wealth management services and remittance services. The Financial Markets Business segment covers the group's financial markets business operations. This segment also trades in debt securities and also covers management of the group's overall liquidity position, including the issuance of debts. The Others segment represent assets, liabilities, income and expenses. The company was founded on December 23, 2014 and is headquartered in Zhengzhou, China.",1510,global2000,"{'name': 'Zhongyuan Bank', 'uri': 'zhongyuan-bank', 'imageExists': False, 'image': 'http://images.forbes.com/media/lists/companies/zhongyuan-bank_416x416.jpg'}",True,1511,Zhongyuan Bank,,1657898732116,fred/companies/F2K/2022/106845,False,http://images.forbes.com/media/lists/companies/zhongyuan-bank_416x416.jpg,Banking,China,5426.0,552.3,120538.0,2073.0,1824.0,336.0,,13503.0,,Dou Rongxing,CEO,"[5426.0, 4952.796, 4774.025, 4294.0, 3221.782]","[120538.0, 115826.55, 101911.516, 90369.0, 80158.14]","[552.3, 476.594, 460.834, 373.0, 569.316]","[13503, 13396, 13491, 13575]",1652396400000,Zhengzhou,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",2014.0,http://www.zybank.com.cn,False,,,,,,,,,
Global 2000,2022,5,geberit,"Geberit AG engages in the development, manufacture, and distribution of sanitary products and systems for the residential and industrial construction industry. It offers sanitary systems such as installation systems; cisterns and mechanisms; faucets and flushing systems; and waste fittings and traps. The firm also sells piping systems such as building drainage and supply systems. The company was founded by Caspar Melchior Albert Gebert in 1874 and is headquartered in Rapperswil-Jona, Switzerland.",1512,global2000,"{'name': 'Geberit', 'uri': 'geberit', 'imageExists': True, 'image': 'http://images.forbes.com/media/lists/companies/geberit_416x416.jpg'}",True,1512,Geberit,,1657898732399,fred/companies/F2K/2022/1745,True,http://images.forbes.com/media/lists/companies/geberit_416x416.jpg,Construction,Switzerland,3785.0,826.6,4140.0,20483.0,1307.0,,854.0,11809.0,,Christian Buhl,Chief Executive Officer,"[3785.0, 3181.393, 3102.187, 3148.0, 2954.802, 2851.0, 2693.69, 2282.0, 2157.234, 2046.074]","[4140.0, 4243.453, 3847.059, 3552.0, 3840.739, 3543.0, 3550.25, 2447.039, 2502.952, 2193.041]","[826.6, 684.307, 650.947, 610.0, 535.833, 556.5, 438.68, 544.672, 470.085, 413.031]","[11809, 11569, 11619, 11630, 11709, 11592, 12126, 6247, 6226, 6134]",1652396400000,Rapperswil-Jona,"['rank', 'organizationName', 'country', 'industry', 'ceoName', 'marketValue', 'premiumProfile']",1874.0,http://www.geberit.com,False,,,,,,,,,
