"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorPercentageSimilarity record1Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record2Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity similarity","[0] NumberOfEmployeesComparatorPercentageSimilarity postproccesedSimilarity","[1] CompanyNameComparatorLevenshteinSimilarity record1Value","[1] CompanyNameComparatorLevenshteinSimilarity record2Value","[1] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity similarity","[1] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_1520","7.1m_1749",,"0","29800.0","16883.0","29800.0","16883.0","0.9133087248322148","0.9133087248322148","Amerco","university of amsterdam","Amerco","university of amsterdam","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","ft_id_1229","7.1m_62",,"0","12200.0","141694.0","12200.0","141694.0","0.8172202069247816","0.8172202069247816","Alcoa","morgan stanley","Alcoa","morgan stanley","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1212","7.1m_919","1.0","1","17800.0","22697.0","17800.0","22697.0","0.9568489227651231","0.9568489227651231","Experian","experian","Experian","experian","1.0","1.0"
"WekaMatchingRule","ft_id_569","7.1m_1399",,"0","50280.0","10410.0","50280.0","10410.0","0.8414081145584725","0.8414081145584725","Infineon Technologies","bcd travel","Infineon Technologies","bcd travel","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1382","7.1m_992",,"0","23300.0","22805.0","23300.0","22805.0","0.9957510729613734","0.9957510729613734","AGCO","capita","AGCO","capita","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_1128","7.1m_1355",,"0","56900.0","20043.0","56900.0","20043.0","0.8704499121265378","0.8704499121265378","Bath & Body Works","tu delft","Bath & Body Works","tu delft","0.17647058823529416","0.17647058823529416"
"WekaMatchingRule","ft_id_1279","7.1m_130",,"0","-99.0","79978.0","-99.0","79978.0","0.7997524319187777","0.7997524319187777","Yara International","marriott international","Yara International","marriott international","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","ft_id_958","7.1m_1050","0.0",,"155000.0","25142.0","155000.0","25142.0","0.8324412903225806","0.8324412903225806","Aptiv","applebee's","Aptiv","applebee's","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_881","7.1m_561",,"0","12684.0","28211.0","12684.0","28211.0","0.8899223707064621","0.8899223707064621","Public Service Enterprise Group","asda","Public Service Enterprise Group","asda","0.032258064516129004","0.032258064516129004"
"WekaMatchingRule","ft_id_1950","7.1m_60","0.0",,"13000.0","147107.0","13000.0","147107.0","0.8176742099288273","0.8176742099288273","Steris","starbucks","Steris","starbucks","0.4444444444444444","0.4444444444444444"
"WekaMatchingRule","ft_id_953","7.1m_16",,"0","55754.0","279769.0","55754.0","279769.0","0.8398571678777849","0.8398571678777849","Bank of Baroda","bank of america","Bank of Baroda","bank of america","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_419","7.1m_31","1.0","1","101322.0","178578.0","101322.0","178578.0","0.9134764640661224","0.9134764640661224","Ericsson","ericsson","Ericsson","ericsson","1.0","1.0"
"WekaMatchingRule","ft_id_686","7.1m_1344",,"0","79000.0","9802.0","79000.0","9802.0","0.8248151898734177","0.8248151898734177","IQVIA","hydro québec","IQVIA","hydro québec","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","ft_id_1783","7.1m_663",,"0","3900.0","20372.0","3900.0","20372.0","0.838287846063224","0.838287846063224","Lucid Motors","scania","Lucid Motors","scania","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","ft_id_808","7.1m_44","1.0","1","181919.0","127468.0","181919.0","127468.0","0.9401370939813873","0.9401370939813873","HCL Technologies","hcl technologies","HCL Technologies","hcl technologies","1.0","1.0"
"WekaMatchingRule","ft_id_1000","7.1m_8203","0.0",,"46267.0","3252.0","46267.0","3252.0","0.8140575356085331","0.8140575356085331","Toray Industries","tower international","Toray Industries","tower international","0.3157894736842105","0.3157894736842105"
"WekaMatchingRule","ft_id_190","7.1m_732","1.0","1","43000.0","18809.0","43000.0","18809.0","0.8874837209302325","0.8874837209302325","Micron Technology","micron technology","Micron Technology","micron technology","1.0","1.0"
"WekaMatchingRule","ft_id_947","7.1m_1572","1.0","1","21180.0","9059.0","21180.0","9059.0","0.8855429650613786","0.8855429650613786","Sanlam","sanlam","Sanlam","sanlam","1.0","1.0"
"WekaMatchingRule","ft_id_147","7.1m_624","1.0","1","21500.0","21681.0","21500.0","21681.0","0.9983303353166367","0.9983303353166367","Visa","visa","Visa","visa","1.0","1.0"
"WekaMatchingRule","ft_id_484","7.1m_1651",,"0","42000.0","9861.0","42000.0","9861.0","0.8469571428571429","0.8469571428571429","Maybank","akbank","Maybank","akbank","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","ft_id_1727","7.1m_469",,"0","9400.0","23082.0","9400.0","23082.0","0.8814487479421194","0.8814487479421194","Shaw Communications","charter communications","Shaw Communications","charter communications","0.7727272727272727","0.7727272727272727"
"WekaMatchingRule","ft_id_921","7.1m_6583","0.0",,"-99.0","3815.0","-99.0","3815.0","0.7948099606815203","0.7948099606815203","Shopify","sheetz","Shopify","sheetz","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","ft_id_1005","7.1m_534",,"0","-99.0","16306.0","-99.0","16306.0","0.7987857230467312","0.7987857230467312","E.Sun Financial","pôle emploi","E.Sun Financial","pôle emploi","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","ft_id_700","7.1m_1782",,"0","3500.0","13147.0","3500.0","13147.0","0.8532440861032935","0.8532440861032935","Jackson Financial","united technologies","Jackson Financial","united technologies","0.10526315789473684","0.10526315789473684"
"WekaMatchingRule","ft_id_633","7.1m_12676","0.0",,"3189.0","3427.0","3189.0","3427.0","0.9861103005544207","0.9861103005544207","Inpex","intelligroup","Inpex","intelligroup","0.25","0.25"
"WekaMatchingRule","ft_id_1075","7.1m_335","1.0","1","17000.0","35128.0","17000.0","35128.0","0.8967888863584604","0.8967888863584604","Agilent Technologies","agilent technologies","Agilent Technologies","agilent technologies","1.0","1.0"
"WekaMatchingRule","ft_id_8","7.1m_943",,"0","208000.0","17226.0","208000.0","17226.0","0.8165634615384616","0.8165634615384616","Bank of America","anglo american","Bank of America","anglo american","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_1976","7.1m_978",,"0","8300.0","23863.0","8300.0","23863.0","0.8695637597954993","0.8695637597954993","Ampol","boots uk","Ampol","boots uk","0.0","0.0"
"WekaMatchingRule","ft_id_65","7.1m_1198","1.0","1","216528.0","15364.0","216528.0","15364.0","0.8141912362373458","0.8141912362373458","Deutsche Telekom","deutsche telekom","Deutsche Telekom","deutsche telekom","1.0","1.0"
"WekaMatchingRule","ft_id_284","7.1m_205","1.0","1","47792.0","40316.0","47792.0","40316.0","0.9687144291931704","0.9687144291931704","Novo Nordisk","novo nordisk","Novo Nordisk","novo nordisk","1.0","1.0"
"WekaMatchingRule","ft_id_1503","7.1m_44",,"0","9800.0","127468.0","9800.0","127468.0","0.815376408196567","0.815376408196567","Zebra Technologies","hcl technologies","Zebra Technologies","hcl technologies","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","ft_id_602","7.1m_1882",,"0","12369.0","8676.0","12369.0","8676.0","0.9402861993693912","0.9402861993693912","Entergy","factset","Entergy","factset","0.0","0.0"
"WekaMatchingRule","ft_id_665","7.1m_1580",,"0","78490.0","11673.0","78490.0","11673.0","0.8297439164224742","0.8297439164224742","Kyocera","københavns kommune","Kyocera","københavns kommune","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","ft_id_1193","7.1m_134",,"0","46447.0","109494.0","46447.0","109494.0","0.8848393519279595","0.8848393519279595","BBMG","xerox","BBMG","xerox","0.0","0.0"
"WekaMatchingRule","ft_id_1678","7.1m_1445",,"0","14702.0","12335.0","14702.0","12335.0","0.9678002992790097","0.9678002992790097","Bank Pekao","deloitte canada","Bank Pekao","deloitte canada","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","ft_id_265","7.1m_430",,"0","49100.0","30119.0","49100.0","30119.0","0.922684317718941","0.922684317718941","Bank of New York Mellon","toyota","Bank of New York Mellon","toyota","0.13043478260869568","0.13043478260869568"
"WekaMatchingRule","ft_id_1951","7.1m_405",,"0","24300.0","50970.0","24300.0","50970.0","0.8953502060035314","0.8953502060035314","Yamada Denki","bbc","Yamada Denki","bbc","0.0","0.0"
"WekaMatchingRule","ft_id_839","7.1m_942","1.0","1","26402.0","22667.0","26402.0","22667.0","0.9717066888872055","0.9717066888872055","Nomura","nomura","Nomura","nomura","1.0","1.0"
"WekaMatchingRule","ft_id_439","7.1m_727",,"0","18600.0","15254.0","18600.0","15254.0","0.9640215053763441","0.9640215053763441","Principal Financial Group","asml","Principal Financial Group","asml","0.07999999999999996","0.07999999999999996"
"WekaMatchingRule","ft_id_1916","7.1m_664",,"0","2100.0","22827.0","2100.0","22827.0","0.8183992640294389","0.8183992640294389","Ares Management","waste management","Ares Management","waste management","0.75","0.75"
"WekaMatchingRule","ft_id_1663","7.1m_1348",,"0","33141.0","14750.0","33141.0","14750.0","0.8890136085211672","0.8890136085211672","China Shipbuilding Industry","barrick gold corporation","China Shipbuilding Industry","barrick gold corporation","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","ft_id_1246","7.1m_799",,"0","-99.0","15044.0","-99.0","15044.0","0.7986838606753524","0.7986838606753524","HD HYUNDAI","government of canada","HD HYUNDAI","government of canada","0.15000000000000002","0.15000000000000002"
"WekaMatchingRule","ft_id_261","7.1m_769","1.0","1","16922.0","21158.0","16922.0","21158.0","0.9599584081671235","0.9599584081671235","Suncor Energy","suncor energy","Suncor Energy","suncor energy","1.0","1.0"
"WekaMatchingRule","ft_id_1219","7.1m_840",,"0","-99.0","19467.0","-99.0","19467.0","0.7989828941285252","0.7989828941285252","Carnival Corporation","harris corporation","Carnival Corporation","harris corporation","0.75","0.75"
"WekaMatchingRule","ft_id_535","7.1m_1151",,"0","105000.0","12045.0","105000.0","12045.0","0.8229428571428572","0.8229428571428572","CBRE Group","erdf","CBRE Group","erdf","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_722","7.1m_427",,"0","8380.0","27701.0","8380.0","27701.0","0.8605032309302914","0.8605032309302914","Keyence","the salvation army","Keyence","the salvation army","0.11111111111111116","0.11111111111111116"
"WekaMatchingRule","ft_id_811","7.1m_1898",,"0","-99.0","7733.0","-99.0","7733.0","0.7974395448079659","0.7974395448079659","Apollo Global Management","telkomsel","Apollo Global Management","telkomsel","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_22","7.1m_7","1.0","1","2300000.0","272827.0","2300000.0","272827.0","0.8237240869565217","0.8237240869565217","Walmart","walmart","Walmart","walmart","1.0","1.0"
"WekaMatchingRule","ft_id_139","7.1m_1624",,"0","44509.0","11411.0","44509.0","11411.0","0.8512750230290503","0.8512750230290503","Mitsui","entel","Mitsui","entel","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_154","7.1m_9352","0.0",,"81600.0","2055.0","81600.0","2055.0","0.8050367647058824","0.8050367647058824","Barclays","banregio","Barclays","banregio","0.25","0.25"
"WekaMatchingRule","ft_id_1623","7.1m_8908","0.0",,"-99.0","2289.0","-99.0","2289.0","0.7913499344692005","0.7913499344692005","Investec","infinera","Investec","infinera","0.25","0.25"
"WekaMatchingRule","ft_id_528","7.1m_95","1.0","1","-99.0","92180.0","-99.0","92180.0","0.7997852028639618","0.7997852028639618","Orange","orange","Orange","orange","1.0","1.0"
"WekaMatchingRule","ft_id_153","7.1m_1601",,"0","-99.0","15658.0","-99.0","15658.0","0.7987354706859113","0.7987354706859113","HDFC Bank","balfour beatty plc","HDFC Bank","balfour beatty plc","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","ft_id_138","7.1m_1737",,"0","107700.0","9295.0","107700.0","9295.0","0.8172609099350047","0.8172609099350047","Caterpillar","indiana university health","Caterpillar","indiana university health","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_1179","7.1m_1984",,"0","59436.0","8245.0","59436.0","8245.0","0.8277441281378289","0.8277441281378289","Secom","sweco","Secom","sweco","0.6","0.6"
"WekaMatchingRule","ft_id_285","7.1m_17127","0.0",,"18247.0","1126.0","18247.0","1126.0","0.8123417548090097","0.8123417548090097","Posco","point72","Posco","point72","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","ft_id_1127","7.1m_1513","1.0","1","29000.0","15116.0","29000.0","15116.0","0.9042482758620689","0.9042482758620689","Lululemon Athletica","lululemon athletica","Lululemon Athletica","lululemon athletica","1.0","1.0"
"WekaMatchingRule","ft_id_1167","7.1m_1930",,"0","1040.0","12160.0","1040.0","12160.0","0.8171052631578948","0.8171052631578948","Fastighets Balder","korn ferry","Fastighets Balder","korn ferry","0.05882352941176472","0.05882352941176472"
"WekaMatchingRule","ft_id_1448","7.1m_1915","1.0","1","16881.0","6113.0","16881.0","6113.0","0.8724246193945856","0.8724246193945856","ServiceNow","servicenow","ServiceNow","servicenow","1.0","1.0"
"WekaMatchingRule","ft_id_1174","7.1m_3696","0.0",,"46206.0","9158.0","46206.0","9158.0","0.8396398736094879","0.8396398736094879","Cemex","centrica","Cemex","centrica","0.25","0.25"
"WekaMatchingRule","ft_id_349","7.1m_700",,"0","79398.0","15745.0","79398.0","15745.0","0.8396609486385047","0.8396609486385047","Bank Rakyat Indonesia (BRI)","sutter health","Bank Rakyat Indonesia (BRI)","sutter health","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","ft_id_18","7.1m_507",,"0","118400.0","33573.0","118400.0","33573.0","0.8567111486486487","0.8567111486486487","Verizon Communications","rogers communications","Verizon Communications","rogers communications","0.6818181818181819","0.6818181818181819"
"WekaMatchingRule","ft_id_268","7.1m_8756","0.0",,"72500.0","2969.0","72500.0","2969.0","0.8081903448275862","0.8081903448275862","Centene","cenveo","Centene","cenveo","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","ft_id_1731","7.1m_1280",,"0","-99.0","16873.0","-99.0","16873.0","0.798826527588455","0.798826527588455","Bank of Qingdao","bank of china","Bank of Qingdao","bank of china","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_721","7.1m_1785",,"0","10640.0","10484.0","10640.0","10484.0","0.9970676691729323","0.9970676691729323","Steel Dynamics","max life insurance company limited","Steel Dynamics","max life insurance company limited","0.17647058823529416","0.17647058823529416"
"WekaMatchingRule","ft_id_1526","7.1m_9598","0.015873015873015872",,"-99.0","2101.0","-99.0","2101.0","0.7905759162303665","0.7905759162303665","Commercial Bank of Qatar","commercial bank of dubai","Commercial Bank of Qatar","commercial bank of dubai","0.8333333333333334","0.8333333333333334"
"WekaMatchingRule","ft_id_952","7.1m_1955","1.0","1","-99.0","8857.0","-99.0","8857.0","0.7977644800722592","0.7977644800722592","Braskem","braskem","Braskem","braskem","1.0","1.0"
"WekaMatchingRule","ft_id_1234","7.1m_3837","0.0",,"22776.0","6463.0","22776.0","6463.0","0.856752722163681","0.856752722163681","Tenaris","tecnocom","Tenaris","tecnocom","0.375","0.375"
"WekaMatchingRule","ft_id_1356","7.1m_217",,"0","3505.0","58143.0","3505.0","58143.0","0.8120564814337066","0.8120564814337066","China Overseas Grand Oceans Group","tesco plc","China Overseas Grand Oceans Group","tesco plc","0.12121212121212122","0.12121212121212122"
"WekaMatchingRule","ft_id_1574","7.1m_1032",,"0","36992.0","20205.0","36992.0","20205.0","0.9092398356401384","0.9092398356401384","HNA Technology","dla piper","HNA Technology","dla piper","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_544","7.1m_1141",,"0","36499.0","16709.0","36499.0","16709.0","0.8915586728403518","0.8915586728403518","LG Electronics","arrow electronics","LG Electronics","arrow electronics","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","ft_id_11","7.1m_8","1.0","1","181000.0","276983.0","181000.0","276983.0","0.9306939415054354","0.9306939415054354","Microsoft","microsoft","Microsoft","microsoft","1.0","1.0"
"WekaMatchingRule","ft_id_412","7.1m_838",,"0","-99.0","9705.0","-99.0","9705.0","0.7979598145285935","0.7979598145285935","Novatek","policia nacional de colombia","Novatek","policia nacional de colombia","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1331","7.1m_7603","0.0",,"-99.0","3565.0","-99.0","3565.0","0.7944460028050491","0.7944460028050491","Magnit","maxis","Magnit","maxis","0.5","0.5"
"WekaMatchingRule","ft_id_1293","7.1m_1083",,"0","-99.0","9174.0","-99.0","9174.0","0.797841726618705","0.797841726618705","Inter Rao","department of education and early childhood development, victoria, australia","Inter Rao","department of education and early childhood development, victoria, australia","0.09210526315789469","0.09210526315789469"
"WekaMatchingRule","ft_id_501","7.1m_1408",,"0","61000.0","11958.0","61000.0","11958.0","0.8392065573770492","0.8392065573770492","Sherwin-Williams","wärtsilä","Sherwin-Williams","wärtsilä","0.1875","0.1875"
"WekaMatchingRule","ft_id_109","7.1m_764","1.0","1","66279.0","14556.0","66279.0","14556.0","0.843923414656226","0.843923414656226","Enel","enel","Enel","enel","1.0","1.0"
